realSum,room_type,person_capacity,host_is_superhost,cleanliness_rating,guest_satisfaction_overall,dist
191.40880620734785,Private room,2,FALSE,10,100,1.084651887932951
132.04636814060015,Private room,2,FALSE,9,92,1.04074816676255
243.7599326914088,Private room,2,FALSE,10,90,1.359885596076464
187.6694400299149,Private room,2,FALSE,10,90,1.8534600827180776
235.3463587921847,Entire home/apt,5,FALSE,9,94,5.573098052449193
180.8918388333177,Entire home/apt,4,FALSE,9,88,5.8953168257688775
191.40880620734785,Entire home/apt,2,FALSE,10,96,5.514866097267469
127.60587080489856,Private room,2,FALSE,9,98,5.213850360492953
484.7153407497429,Entire home/apt,4,FALSE,10,100,3.5113466151099257
299.14929419463397,Entire home/apt,4,FALSE,10,96,3.242390238739893
156.58595868000373,Private room,3,FALSE,9,85,4.5531538289255
220.15518369636345,Entire home/apt,5,FALSE,10,88,5.679144345309509
139.29139010937644,Private room,2,FALSE,10,95,2.0186421032355115
252.8746377489015,Entire home/apt,5,FALSE,9,90,6.026335358973567
289.8008787510517,Entire home/apt,6,FALSE,10,94,5.520766207023019
144.90043937552585,Private room,2,FALSE,10,99,5.152493601867686
118.25745536131625,Private room,2,FALSE,10,98,5.501919362801512
168.2714779844816,Private room,2,FALSE,10,100,3.8360713322516222
179.72328690286994,Private room,2,FALSE,10,94,2.648557573351173
139.29139010937644,Private room,2,TRUE,10,99,3.3758066708840966
376.9748527624567,Private room,3,TRUE,9,96,5.3686645322792526
220.15518369636345,Private room,2,FALSE,10,100,1.4264035026059212
150.74319902776477,Private room,2,FALSE,8,86,2.972030101103826
170.37487145928765,Entire home/apt,2,TRUE,10,98,4.4775235670675455
144.90043937552585,Private room,2,TRUE,10,100,0.9735817589834872
365.2893334579789,Entire home/apt,4,FALSE,9,91,0.7695806965195834
162.1950079461531,Private room,2,FALSE,10,96,2.8014073663704795
109.14275030382348,Private room,3,FALSE,9,96,6.084781033766375
104.46854258203234,Private room,2,FALSE,10,98,4.482489591137907
122.9316630831074,Private room,2,FALSE,10,88,2.746209835454847
132.04636814060015,Private room,2,FALSE,9,94,6.2272985538983665
460.40946059642886,Entire home/apt,5,FALSE,9,94,1.4534556699928465
174.11423763672056,Private room,2,FALSE,10,99,1.937853662343662
194.68075161260165,Private room,2,FALSE,10,96,5.411752188562871
95.12012713845004,Private room,2,FALSE,10,100,4.504763787299238
191.40880620734785,Entire home/apt,3,FALSE,10,95,5.632917142286932
161.02645601570532,Entire home/apt,5,FALSE,10,96,15.84735954954509
160.0916144713471,Private room,2,FALSE,10,98,5.287139850981924
129.94297466579414,Private room,2,FALSE,8,90,5.093650830925321
278.1153594465738,Entire home/apt,2,FALSE,9,92,2.5770803269969877
278.1153594465738,Entire home/apt,2,FALSE,9,92,2.5483807120229285
289.8008787510517,Entire home/apt,3,FALSE,9,91,2.6211723949276293
289.8008787510517,Entire home/apt,3,FALSE,9,91,2.538107849825624
105.63709451248012,Private room,2,FALSE,7,87,4.319366223841849
240.0205665139759,Entire home/apt,2,FALSE,10,100,6.4319139639495475
165.70066373749648,Private room,4,FALSE,9,87,2.548465488065664
122.9316630831074,Private room,3,TRUE,10,97,14.78256732176425
347.99476488735155,Private room,6,FALSE,10,100,2.951469651547863
141.62849397027202,Private room,2,FALSE,9,87,6.0506933959865785
359.68028419182946,Entire home/apt,4,FALSE,9,83,5.270270848410415
121.76311115265962,Private room,2,FALSE,9,98,4.323804362347669
278.34906983266336,Entire home/apt,5,FALSE,9,84,5.057355361763214
132.28007852668972,Private room,2,TRUE,10,100,6.1643328182120305
180.8918388333177,Private room,4,TRUE,9,98,6.16850704290452
278.34906983266336,Entire home/apt,2,FALSE,10,70,1.125387773878132
322.2866224175002,Private room,2,FALSE,10,95,0.7648708915930157
324.6237262783958,Entire home/apt,2,FALSE,10,100,1.1253967911416325
487.0524446106385,Entire home/apt,2,FALSE,10,20,1.125387115366591
408.0583341123679,Entire home/apt,2,FALSE,10,97,2.0317259512632644
162.42871833224268,Private room,2,TRUE,10,99,5.022987897252894
122.9316630831074,Private room,3,TRUE,10,99,6.795600421961024
261.05450126203607,Entire home/apt,2,FALSE,10,95,3.3262934993255104
344.4891090960082,Entire home/apt,3,TRUE,9,93,3.1078401815770915
194.68075161260165,Private room,3,FALSE,10,100,6.827100334424045
148.4060951668692,Private room,2,TRUE,10,100,13.08354579866016
542.6755164999532,Private room,4,FALSE,10,100,1.824735636445606
296.8121903337384,Private room,2,FALSE,10,98,1.8247205044939243
271.3377582499766,Private room,2,FALSE,10,93,1.8247237549118376
257.5488454706927,Private room,2,FALSE,8,100,1.8454328630355337
92.5493128914649,Private room,2,FALSE,10,100,5.336547653438712
534.4956529868186,Entire home/apt,5,FALSE,10,97,1.5709655139546037
808.4042254837805,Entire home/apt,2,FALSE,10,100,1.2022955309209062
226.23165373469195,Entire home/apt,2,FALSE,9,94,5.150003854787071
528.8866037206693,Entire home/apt,6,FALSE,10,100,1.6808614637195227
475.60063569225014,Entire home/apt,4,FALSE,10,100,2.1689351334997555
626.1101243339253,Entire home/apt,2,FALSE,10,100,1.2539986141458617
521.8752921379826,Entire home/apt,2,FALSE,10,90,1.3652506948789835
139.29139010937644,Private room,2,TRUE,10,99,5.349182419671598
136.95428624848088,Shared room,3,FALSE,9,92,5.11193090713116
505.5155651117135,Entire home/apt,2,FALSE,10,100,2.0707706289891283
519.3044778909974,Entire home/apt,2,FALSE,10,80,2.0357574517556465
440.5440777788165,Entire home/apt,4,FALSE,4,60,1.3711219662938794
672.6184911657474,Entire home/apt,3,FALSE,10,100,2.029611281081365
202.86061512573616,Entire home/apt,2,FALSE,10,100,1.7490759661927482
111.24614377862952,Private room,2,FALSE,8,90,2.8024840165053315
153.08030288866036,Private room,2,FALSE,9,97,1.09724765510248
521.8752921379826,Entire home/apt,2,TRUE,10,100,0.44808832123520176
461.3443021407871,Entire home/apt,4,TRUE,10,100,1.1401912037380288
693.418715527718,Entire home/apt,6,TRUE,10,93,1.2288540536495836
2319.3418715527714,Private room,3,FALSE,9,97,4.87228658610846
134.6171823875853,Private room,2,TRUE,9,95,4.904771346516893
226.23165373469195,Entire home/apt,2,FALSE,10,98,5.196033447840696
252.640927362812,Private room,2,FALSE,10,60,5.364794302632536
394.269421333084,Entire home/apt,2,FALSE,10,100,1.9789541398024415
519.538188277087,Entire home/apt,2,FALSE,10,100,1.6426031725071093
115.92035150042068,Private room,2,FALSE,7,84,2.7055953334491822
254.04318967934933,Entire home/apt,4,TRUE,10,97,2.6861901649775195
327.19454052538094,Private room,2,TRUE,10,100,2.108787845074915
317.61241469570905,Private room,2,TRUE,10,100,2.2133368785368472
143.73188744507806,Entire home/apt,2,FALSE,10,94,5.256736067496361
294.7087968589324,Private room,2,TRUE,10,100,2.002504491140887
389.5952136112929,Private room,4,TRUE,10,100,2.030124198924409
131.11152659624193,Private room,2,FALSE,9,94,4.555007346459296
129.94297466579414,Private room,2,FALSE,9,100,5.026920256206846
179.4895765167804,Entire home/apt,2,FALSE,8,98,5.495367253321028
122.9316630831074,Private room,2,FALSE,9,90,5.281007407190934
156.58595868000373,Private room,2,TRUE,10,96,6.552577027349764
285.36038141535005,Entire home/apt,2,FALSE,9,93,2.0757857538451434
113.58324763952508,Private room,2,FALSE,8,89,2.8024901047896695
182.06039076376553,Private room,4,FALSE,9,100,3.872659204505477
174.11423763672056,Private room,2,FALSE,8,84,4.46535008713835
131.11152659624193,Private room,2,TRUE,10,100,12.976692716957508
187.90315041600448,Private room,4,FALSE,10,96,5.898311914465712
172.7119753201832,Private room,2,FALSE,10,100,0.5108432702686364
115.92035150042068,Private room,2,FALSE,9,88,4.34573711929522
243.52622230531924,Entire home/apt,2,TRUE,10,90,5.316516667681709
276.0119659717678,Entire home/apt,3,FALSE,10,80,4.951155567027671
318.78096662615684,Entire home/apt,4,FALSE,10,87,1.190385896078049
150.74319902776477,Private room,2,FALSE,10,100,3.077831320363748
173.880527250631,Private room,3,FALSE,10,80,4.156709268742164
278.34906983266336,Private room,3,FALSE,9,96,4.665714775070462
143.73188744507806,Entire home/apt,2,TRUE,10,97,6.124402023590782
75.02103393474805,Shared room,6,FALSE,7,87,4.579481559314279
110.31130223427128,Private room,2,TRUE,10,96,2.943839641726685
486.8187342245489,Entire home/apt,6,FALSE,10,98,1.5770784884531432
179.4895765167804,Private room,2,FALSE,10,100,5.390846903159516
150.74319902776477,Private room,2,FALSE,10,100,3.986034439449998
295.6436384032906,Entire home/apt,2,FALSE,10,90,15.422942430599656
95.12012713845004,Private room,2,FALSE,10,100,6.274502210158327
431.4293727213237,Entire home/apt,6,FALSE,10,96,1.9854900859859377
144.90043937552585,Private room,2,FALSE,9,96,6.144428380056667
331.40132747499297,Entire home/apt,2,FALSE,10,100,5.549618384402576
336.3092455828737,Entire home/apt,3,FALSE,9,88,3.7877248728711006
355.9409180143965,Entire home/apt,4,FALSE,10,90,2.903827234622654
116.15406188651022,Private room,2,FALSE,10,100,6.1556085523855675
148.4060951668692,Private room,3,FALSE,10,100,5.168151033686436
663.5037861082546,Entire home/apt,5,TRUE,10,94,1.4023321415054786
370.8983827241282,Entire home/apt,4,FALSE,8,83,4.772071585402518
2317.004767691876,Entire home/apt,4,FALSE,10,80,4.014127696569158
139.29139010937644,Private room,2,FALSE,10,100,5.642060753090066
347.99476488735155,Entire home/apt,3,FALSE,10,100,1.344397094471011
109.14275030382348,Private room,2,FALSE,9,98,5.199662192118331
79.92895204262877,Shared room,6,FALSE,8,60,4.569432662754846
84.60315976441993,Private room,2,FALSE,10,100,15.96026829389208
463.91511638777223,Entire home/apt,4,FALSE,10,96,6.07032768313449
155.41740674955594,Private room,2,FALSE,10,100,1.8416718321619048
484.7153407497429,Entire home/apt,6,FALSE,10,94,5.366635454820898
341.9182948490231,Entire home/apt,6,FALSE,10,94,1.193162590350728
341.9182948490231,Entire home/apt,6,FALSE,9,93,1.1931466023606654
532.3922595120126,Entire home/apt,6,FALSE,9,85,5.51412903843702
501.0750677760119,Entire home/apt,2,FALSE,10,93,1.3092693924238012
399.87847059923337,Entire home/apt,4,FALSE,10,96,0.41599384798611255
301.7201084416191,Private room,2,FALSE,9,100,5.759032830510754
179.72328690286994,Entire home/apt,2,FALSE,9,77,1.1931322816470735
119.42600729176404,Private room,2,FALSE,8,91,6.22324925126772
139.29139010937644,Private room,2,FALSE,7,80,4.654970846110161
198.18640740394503,Private room,3,FALSE,9,100,0.8183724710583168
428.85855847433857,Private room,2,FALSE,10,100,1.7050464278888766
370.8983827241282,Entire home/apt,3,FALSE,10,100,1.849568544972276
81.33121435916611,Private room,2,FALSE,9,92,6.877405441243701
226.23165373469195,Entire home/apt,2,FALSE,9,92,0.5368110215319837
449.89249322239874,Entire home/apt,4,FALSE,10,100,2.9413443129986843
579.8354678881929,Entire home/apt,6,FALSE,10,100,4.793834076212846
324.6237262783958,Entire home/apt,3,FALSE,10,100,0.7561313650400682
115.92035150042068,Private room,2,FALSE,10,93,6.668632257069226
122.9316630831074,Private room,2,FALSE,10,100,5.960557310380369
109.14275030382348,Private room,2,FALSE,10,100,4.786832194809173
344.4891090960082,Entire home/apt,4,FALSE,10,100,6.032266163199502
122.9316630831074,Private room,3,FALSE,10,100,4.137663870190271
211.97532018322892,Private room,3,FALSE,9,100,5.2580630501369585
319.248387398336,Entire home/apt,2,FALSE,8,90,0.925456837803405
163.59727026269047,Private room,3,FALSE,9,87,6.057451261032287
115.92035150042068,Private room,2,FALSE,9,100,6.104924245213917
133.21492007104794,Private room,3,FALSE,10,93,6.505287495082963
106.80564644292792,Private room,2,FALSE,10,100,5.650658640079161
498.5042535290268,Entire home/apt,4,FALSE,10,100,5.076159197074856
780.3589791530335,Entire home/apt,2,TRUE,10,100,2.0952095346786637
260.8207908759465,Entire home/apt,3,FALSE,10,100,2.844176903752833
150.74319902776477,Private room,2,FALSE,8,80,0.4099575964098652
185.5660465551089,Private room,2,FALSE,10,100,0.6870509345138249
162.42871833224268,Private room,2,FALSE,10,100,4.092127647393317
245.8633261662148,Entire home/apt,4,FALSE,10,100,4.326817002809539
266.66355052818545,Private room,4,FALSE,10,100,1.875275937010877
231.84070300084133,Entire home/apt,4,FALSE,9,88,5.715965469397297
134.6171823875853,Private room,2,FALSE,10,91,6.455196208979816
150.74319902776477,Private room,2,FALSE,9,94,5.396903076306844
163.59727026269047,Private room,2,FALSE,9,93,2.6119156834071595
438.4406843040104,Entire home/apt,5,FALSE,10,94,2.03358823260881
504.5807235673553,Entire home/apt,2,FALSE,10,97,1.6193237522582802
388.6603720669346,Private room,2,FALSE,9,100,1.837299706681668
154.01514443301858,Private room,2,FALSE,10,96,5.125307687918342
172.7119753201832,Private room,2,TRUE,10,96,4.830246024592286
240.2542769000654,Entire home/apt,2,FALSE,10,90,4.842977961370466
220.388894082453,Entire home/apt,3,FALSE,9,97,6.000892629806102
185.5660465551089,Private room,2,TRUE,10,97,2.2994011776031757
127.60587080489856,Private room,2,FALSE,9,87,0.6167455047937811
146.30270169206318,Private room,2,FALSE,9,93,5.129915818763061
191.40880620734785,Private room,4,FALSE,9,93,1.1646045572814907
144.90043937552585,Private room,2,TRUE,10,99,1.8884315480798677
357.1094699448443,Entire home/apt,2,TRUE,10,96,0.6802051731300023
236.5149107226325,Entire home/apt,2,FALSE,8,86,2.7334747987972667
314.1067589043657,Entire home/apt,4,FALSE,9,98,1.5871752038592322
527.7180517902215,Entire home/apt,6,TRUE,10,98,1.109908686382154
136.95428624848088,Private room,2,TRUE,10,99,1.6679407328971514
109.14275030382348,Private room,2,FALSE,10,96,5.284607135219576
730.5786669159577,Entire home/apt,6,FALSE,9,93,3.703825913945456
185.5660465551089,Private room,2,FALSE,10,96,6.320396959914923
252.8746377489015,Entire home/apt,3,TRUE,10,95,4.778619469744946
292.3716929980368,Entire home/apt,2,FALSE,8,89,1.2844535207143533
180.8918388333177,Private room,3,FALSE,9,92,5.2043387773909515
169.4400299149294,Private room,4,FALSE,9,84,5.204345934623265
240.9554080583341,Private room,5,FALSE,7,75,5.204343205645668
186.50088809946712,Entire home/apt,2,TRUE,10,98,16.429284633811694
108.90903991773392,Private room,3,FALSE,8,94,14.81886079210348
173.880527250631,Private room,5,FALSE,8,91,6.055511695970234
178.55473497242215,Private room,4,FALSE,9,94,5.930735148928773
339.814901374217,Entire home/apt,3,TRUE,10,97,2.211950130069644
317.61241469570905,Entire home/apt,3,TRUE,10,98,2.9407917990809165
240.72169767224457,Private room,2,TRUE,10,98,2.0052014170667753
171.54342338973544,Entire home/apt,4,FALSE,8,83,5.598042735316191
128.54071234925678,Private room,2,TRUE,9,97,6.082618360659442
394.269421333084,Entire home/apt,5,FALSE,10,99,3.114798597996899
475.36692530616057,Entire home/apt,4,FALSE,10,100,4.282882326606768
201.69206319528837,Private room,3,TRUE,10,94,1.4692747681997471
168.2714779844816,Private room,2,FALSE,10,94,6.021621844742678
202.39319435355705,Private room,2,TRUE,10,99,5.215590277420638
221.79115639899035,Private room,2,TRUE,10,99,5.276771913636186
221.79115639899035,Private room,2,TRUE,10,99,5.27682007926753
209.63821632233336,Private room,2,TRUE,10,99,5.27679821092708
127.60587080489856,Private room,2,FALSE,10,94,6.083383055603772
128.54071234925678,Private room,2,TRUE,9,93,5.617708235569477
1507.431990277648,Entire home/apt,2,FALSE,10,97,4.066339536250743
119.42600729176404,Private room,2,TRUE,9,98,6.103372053327676
144.90043937552585,Private room,3,FALSE,10,100,4.56704121019939
136.95428624848088,Private room,3,TRUE,10,97,5.7886004475732955
278.34906983266336,Private room,2,TRUE,10,96,6.130238880304271
102.13143872113676,Private room,2,FALSE,9,92,14.89231102360132
5857.483406562587,Entire home/apt,6,TRUE,10,100,1.19236920090343
155.41740674955594,Private room,2,FALSE,10,98,3.111744338054784
487.0524446106385,Entire home/apt,4,FALSE,9,93,3.092258989364295
194.68075161260165,Entire home/apt,2,FALSE,9,89,1.8279553851957224
162.42871833224268,Private room,2,FALSE,10,97,3.141908152131744
208.46966439188552,Private room,2,TRUE,10,97,2.836559110386807
128.54071234925678,Private room,2,FALSE,10,94,3.633049398014225
329.29793400018696,Entire home/apt,4,TRUE,9,96,2.713779298920324
264.793867439469,Entire home/apt,5,FALSE,10,93,1.777762040222412
208.235954005796,Entire home/apt,3,FALSE,9,92,1.7538453832092786
264.793867439469,Entire home/apt,5,FALSE,9,90,1.65042196385809
239.3194353557072,Entire home/apt,4,FALSE,9,90,1.647530892054798
253.80947929325976,Entire home/apt,4,FALSE,9,94,1.6223554709575618
102.13143872113676,Private room,2,FALSE,10,97,10.831130451450512
148.4060951668692,Private room,2,FALSE,10,96,12.8117884537718
136.7205758623913,Private room,2,FALSE,9,92,2.334539366685047
235.58006917827427,Entire home/apt,3,FALSE,9,98,7.309892429788562
118.25745536131625,Private room,2,FALSE,10,100,8.68369199752839
185.79975694119844,Private room,2,FALSE,10,98,2.5648958097869707
115.92035150042068,Private room,2,FALSE,10,96,1.7046363859279023
111.24614377862952,Private room,2,FALSE,10,95,4.47660343722278
235.58006917827427,Entire home/apt,2,TRUE,10,98,3.208444136826985
288.6323268206039,Entire home/apt,5,FALSE,10,92,12.675608983068685
206.5999813031691,Entire home/apt,4,FALSE,10,90,12.481975608894926
182.99523230812375,Entire home/apt,5,TRUE,10,95,8.919019949991348
153.08030288866036,Private room,3,TRUE,10,97,11.39680259007281
153.08030288866036,Private room,2,TRUE,9,96,11.345755765727816
389.5952136112929,Private room,2,FALSE,9,100,1.8100717163834408
191.40880620734785,Private room,2,FALSE,10,96,2.956596503231875
191.40880620734785,Private room,4,FALSE,9,89,7.088637731976011
171.77713377582498,Private room,2,TRUE,10,99,6.794865352959669
113.81695802561464,Private room,3,FALSE,9,90,12.179741387122034
162.42871833224268,Private room,2,TRUE,10,100,3.396032984512768
157.52080022436195,Entire home/apt,6,FALSE,10,94,12.635033889346191
144.90043937552585,Entire home/apt,3,FALSE,8,87,7.078883035862166
185.79975694119844,Private room,3,FALSE,9,83,1.5223473505573095
231.84070300084133,Entire home/apt,4,FALSE,10,90,3.4497172902145454
254.97803122370755,Entire home/apt,2,TRUE,10,100,3.1433308481832944
185.5660465551089,Private room,2,FALSE,9,93,3.0907715855189752
197.2515658595868,Private room,2,FALSE,10,94,3.0907938199496363
185.5660465551089,Private room,2,FALSE,9,80,3.0907850956712255
231.84070300084133,Private room,3,FALSE,9,87,3.0908020677445385
102.13143872113676,Private room,2,FALSE,9,94,3.22967880012578
92.78302327755443,Private room,2,FALSE,6,80,5.530080388663042
236.5149107226325,Entire home/apt,2,FALSE,10,96,2.0134183744933147
122.9316630831074,Private room,2,FALSE,9,96,3.00449229788947
360.6151257361877,Entire home/apt,2,FALSE,10,98,1.699932389566206
119.42600729176404,Private room,4,FALSE,7,87,3.342363715902603
296.8121903337384,Private room,3,FALSE,10,100,11.718837394728244
316.6775731513508,Entire home/apt,2,FALSE,10,100,2.678472186121657
162.42871833224268,Private room,2,TRUE,10,98,2.424477652052378
197.2515658595868,Entire home/apt,5,FALSE,9,80,12.545144360773648
133.21492007104794,Private room,2,FALSE,10,100,3.2403621530771733
229.73730952603532,Entire home/apt,3,TRUE,9,100,3.0486699616904076
193.51219968215383,Entire home/apt,2,FALSE,10,100,2.170968884582725
122.9316630831074,Private room,2,FALSE,10,98,2.265498174981032
115.92035150042068,Private room,2,TRUE,10,96,15.497699185461752
134.6171823875853,Private room,2,TRUE,10,99,3.069518552356811
179.72328690286994,Entire home/apt,2,FALSE,10,100,2.2548658081195048
115.92035150042068,Private room,2,FALSE,10,100,9.960604255715582
122.9316630831074,Entire home/apt,3,FALSE,10,96,7.572722945910442
151.91175095821256,Private room,2,FALSE,10,97,2.787943875582553
144.90043937552585,Private room,2,FALSE,9,96,1.6304950934953326
280.4524633074694,Private room,5,TRUE,10,100,11.82616468404907
208.7033747779751,Entire home/apt,3,FALSE,10,100,10.802621877468878
270.1692063195288,Entire home/apt,3,TRUE,9,92,2.786864982920096
197.2515658595868,Private room,2,FALSE,8,82,2.8295477385479586
129.94297466579414,Private room,2,FALSE,9,90,3.167398438161702
171.77713377582498,Private room,2,FALSE,10,93,6.81546846991841
201.69206319528837,Private room,2,FALSE,10,100,3.245288572081863
229.73730952603532,Entire home/apt,2,FALSE,9,97,1.723885992043356
146.30270169206318,Entire home/apt,2,FALSE,10,100,4.935375372422396
331.63503786108254,Entire home/apt,6,FALSE,10,94,6.372710936588449
146.30270169206318,Private room,2,TRUE,10,95,3.219788893505329
346.5925025708142,Entire home/apt,5,FALSE,10,97,2.750500726767757
115.92035150042068,Private room,2,FALSE,10,99,8.986343059960602
139.29139010937644,Private room,2,TRUE,10,96,2.946501009957595
463.91511638777223,Entire home/apt,4,TRUE,10,97,3.536286012503036
168.2714779844816,Private room,2,FALSE,10,94,2.4410671505108112
115.92035150042068,Private room,2,FALSE,10,95,6.262206719895474
110.31130223427128,Private room,3,TRUE,10,99,9.24931587720764
171.77713377582498,Private room,2,FALSE,9,93,2.257167340378783
171.77713377582498,Private room,3,FALSE,10,98,11.309425576769636
171.77713377582498,Private room,2,FALSE,10,94,11.373503235777363
127.60587080489856,Private room,2,FALSE,10,98,7.355261588923171
587.7816210152379,Entire home/apt,5,FALSE,8,84,10.434765495887223
115.92035150042068,Private room,2,FALSE,9,94,8.879171704700926
92.78302327755443,Private room,2,FALSE,9,87,12.606871601497446
90.44591941665888,Private room,2,FALSE,7,60,11.470475941727294
254.97803122370755,Entire home/apt,2,FALSE,10,100,4.156416546112699
333.9721417219781,Entire home/apt,5,FALSE,7,80,3.198801362324694
173.880527250631,Private room,4,FALSE,9,94,6.141250902661894
220.388894082453,Entire home/apt,2,FALSE,10,95,10.841007955532492
218.05179022155744,Entire home/apt,4,TRUE,10,98,10.316698807050455
197.2515658595868,Private room,2,TRUE,10,98,4.7071936066814635
746.9383939422268,Entire home/apt,5,FALSE,10,100,13.660181350640586
178.55473497242215,Private room,2,TRUE,10,95,15.359640284872771
161.02645601570532,Entire home/apt,2,FALSE,10,98,18.674430074459497
104.46854258203234,Private room,2,FALSE,10,93,14.886795905318651
109.14275030382348,Private room,2,TRUE,9,97,12.404927727756704
99.56062447415162,Private room,2,FALSE,10,100,14.967912398308894
86.9402636253155,Private room,2,FALSE,10,97,15.894632225771684
155.18369636346637,Private room,2,TRUE,10,97,15.52490627533146
118.02374497522668,Private room,2,TRUE,10,97,15.300909204250564
173.880527250631,Private room,2,FALSE,9,90,14.244114804793368
286.52893334579784,Entire home/apt,3,FALSE,10,95,17.65370764317784
81.33121435916611,Private room,2,FALSE,10,100,15.093946943704164
192.34364775170607,Private room,4,TRUE,10,99,16.139576884685745
394.269421333084,Entire home/apt,6,FALSE,9,90,12.0622428257772
237.68346265308028,Entire home/apt,2,FALSE,7,90,12.165550952284104
162.42871833224268,Private room,3,FALSE,10,90,12.043498243815424
351.5004206786949,Entire home/apt,2,FALSE,9,94,21.295173919384737
90.44591941665888,Private room,2,TRUE,10,98,19.67829762258295
135.55202393194352,Entire home/apt,3,FALSE,9,91,18.342926077591343
136.95428624848088,Private room,2,TRUE,10,99,7.843069112365914
254.97803122370755,Entire home/apt,2,TRUE,10,100,9.532841123981472
133.21492007104794,Private room,2,FALSE,10,98,10.424837749496346
160.0916144713471,Entire home/apt,3,TRUE,10,100,20.49567802813671
156.58595868000373,Private room,3,TRUE,10,98,9.90483647063984
120.59455922221184,Private room,2,TRUE,10,99,8.020559918008793
157.75451061045152,Private room,2,TRUE,10,98,19.5109440288062
185.5660465551089,Private room,4,TRUE,10,97,20.206358142843005
139.29139010937644,Private room,2,TRUE,10,96,12.84523297482929
133.21492007104794,Private room,2,FALSE,10,100,9.37096674374768
69.64569505468822,Private room,2,TRUE,9,96,19.788695620859276
231.84070300084133,Entire home/apt,2,TRUE,10,100,11.494497137453845
201.69206319528837,Entire home/apt,3,FALSE,10,92,20.895102068737387
173.880527250631,Private room,2,FALSE,9,92,12.170109930319107
301.48639805552955,Private room,2,FALSE,9,83,11.113940938808144
125.26876694400298,Private room,2,FALSE,10,95,11.444110294038593
108.90903991773392,Private room,2,FALSE,8,90,16.765788736616425
99.56062447415162,Private room,2,FALSE,10,93,13.963109524296735
140.2262316537347,Private room,3,FALSE,10,94,10.359261147303858
113.81695802561464,Private room,2,FALSE,9,100,13.811664522771164
170.37487145928765,Private room,2,FALSE,10,100,10.18970464218745
115.92035150042068,Private room,2,TRUE,10,99,11.56000280584336
127.60587080489856,Private room,2,FALSE,10,100,17.56484456146484
147.2375432364214,Entire home/apt,3,FALSE,9,80,13.499089353038352
333.9721417219781,Entire home/apt,4,FALSE,10,100,12.219330749789394
101.8977283350472,Private room,2,TRUE,10,98,20.10741536109176
131.11152659624193,Private room,2,FALSE,10,99,8.021522558822141
237.68346265308028,Private room,2,TRUE,10,98,8.174775408437746
180.8918388333177,Entire home/apt,4,FALSE,8,91,17.120645777641087
144.90043937552585,Entire home/apt,2,FALSE,10,94,18.5118215889922
214.54613443021407,Private room,2,FALSE,10,97,3.9113415817332937
106.80564644292792,Private room,2,TRUE,10,98,14.073159763400255
197.2515658595868,Private room,2,FALSE,10,100,3.663466452205511
206.36627091707953,Private room,2,FALSE,10,97,5.806855473467066
197.2515658595868,Private room,2,FALSE,10,94,5.872291255008107
127.60587080489856,Shared room,2,FALSE,10,96,14.089801913602892
231.84070300084133,Shared room,2,FALSE,9,98,4.25155685519161
88.34252594185284,Private room,2,FALSE,9,89,16.182587454453326
115.92035150042068,Private room,2,FALSE,10,97,14.843612757365412
135.55202393194352,Private room,2,FALSE,10,100,6.463400951710136
227.16649527905017,Private room,2,FALSE,10,96,6.355221770705056
133.21492007104794,Private room,2,TRUE,10,100,18.559632736838708
171.77713377582498,Private room,2,FALSE,9,97,9.200125766829546
119.42600729176404,Private room,2,TRUE,10,97,13.553199967769972
243.52622230531924,Private room,2,FALSE,9,91,6.810856006868482
139.29139010937644,Private room,4,FALSE,7,87,7.36630114145301
111.24614377862952,Private room,4,FALSE,10,94,6.665757031629266
150.74319902776477,Private room,3,TRUE,9,97,7.553915684145188
307.09544732167893,Private room,3,TRUE,10,99,5.38074343844193
139.29139010937644,Entire home/apt,2,TRUE,10,96,8.903745075232425
111.24614377862952,Private room,2,FALSE,10,94,6.63647129461774
162.42871833224268,Entire home/apt,3,FALSE,9,93,9.627597247925893
220.388894082453,Entire home/apt,2,FALSE,9,94,6.068857133813553
104.23483219594276,Private room,2,FALSE,9,89,5.517964549603122
423.2495092081892,Entire home/apt,3,FALSE,10,100,8.844466485623936
127.60587080489856,Private room,2,FALSE,9,95,8.758518788747189
126.43731887445075,Private room,4,FALSE,9,90,8.31331770017377
93.95157520800224,Private room,2,FALSE,10,100,8.05932796832182
150.74319902776477,Private room,4,FALSE,10,90,15.629282073924625
178.55473497242215,Private room,2,FALSE,10,100,18.13255486019816
231.84070300084133,Entire home/apt,3,FALSE,10,90,5.722290699339602
132.04636814060015,Private room,2,FALSE,10,100,16.491309829807353
359.68028419182946,Entire home/apt,2,FALSE,10,100,5.888642423617551
168.2714779844816,Private room,2,FALSE,10,87,5.820999595604482
125.03505655791342,Private room,2,FALSE,10,97,6.222219777517577
382.8176124146957,Entire home/apt,2,FALSE,10,100,9.937697532116086
96.2886790688978,Private room,2,FALSE,10,100,8.596460252869266
110.07759184818173,Private room,2,FALSE,10,100,7.446539636383443
254.97803122370755,Entire home/apt,2,FALSE,10,100,15.227473584715254
141.39478358418248,Private room,2,TRUE,10,97,16.32469725056541
417.6404599420398,Shared room,4,FALSE,8,100,5.487646494012619
117.08890343086846,Private room,2,TRUE,10,98,13.52988282259332
158.9230625408993,Private room,2,FALSE,9,93,3.769410832395723
295.6436384032906,Private room,4,FALSE,9,92,8.344095678950378
150.74319902776477,Private room,3,TRUE,9,95,6.672671225362572
